date,row_type,row_count,col_type,col_count,ExcessReturn
2016-07,Inv,1,Size,1,0.020752357403267842
2016-08,Inv,1,Size,1,0.0719125161574484
2016-09,Inv,1,Size,1,0.028995251097720956
2016-10,Inv,1,Size,1,0.05460879750530868
2016-11,Inv,1,Size,1,0.050194030553708247
2016-12,Inv,1,Size,1,0.01669655670718766
2017-01,Inv,1,Size,1,-0.025184377741816276
2017-02,Inv,1,Size,1,0.043000101986883144
2017-03,Inv,1,Size,1,-0.05063279429203234
2017-04,Inv,1,Size,1,-0.0791722115804261
2017-05,Inv,1,Size,1,-0.0989785720670012
2017-06,Inv,1,Size,1,0.04335389979072681
2016-07,Inv,2,Size,1,-0.006093150601501123
2016-08,Inv,2,Size,1,0.07177856354481553
2016-09,Inv,2,Size,1,0.038069028259362286
2016-10,Inv,2,Size,1,0.044495672130453516
2016-11,Inv,2,Size,1,0.041882933654860406
2016-12,Inv,2,Size,1,0.004969517852847062
2017-01,Inv,2,Size,1,-0.03319871021101262
2017-02,Inv,2,Size,1,0.03742375452066157
2017-03,Inv,2,Size,1,-0.03187388764319295
2017-04,Inv,2,Size,1,-0.09701714579258015
2017-05,Inv,2,Size,1,-0.08853649139567524
2017-06,Inv,2,Size,1,0.040240846324558925
2016-07,Inv,3,Size,1,-0.01373010892158665
2016-08,Inv,3,Size,1,0.06617590718669333
2016-09,Inv,3,Size,1,0.013152986037091799
2016-10,Inv,3,Size,1,0.05032303383422189
2016-11,Inv,3,Size,1,0.04809879921578721
2016-12,Inv,3,Size,1,-0.006798816620576343
2017-01,Inv,3,Size,1,-0.035067692051045
2017-02,Inv,3,Size,1,0.05470124096273159
2017-03,Inv,3,Size,1,-0.017296198175291277
2017-04,Inv,3,Size,1,-0.061573370480465406
2017-05,Inv,3,Size,1,-0.08763844942159506
2017-06,Inv,3,Size,1,0.040546696504628756
2016-07,Inv,4,Size,1,0.002397816633690927
2016-08,Inv,4,Size,1,0.06765021765839238
2016-09,Inv,4,Size,1,0.02566074102045148
2016-10,Inv,4,Size,1,0.07783060307887942
2016-11,Inv,4,Size,1,0.028027132050759705
2016-12,Inv,4,Size,1,-0.034436149627722505
2017-01,Inv,4,Size,1,-0.010510150741302775
2017-02,Inv,4,Size,1,0.04151780280605045
2017-03,Inv,4,Size,1,-0.007233275165775313
2017-04,Inv,4,Size,1,-0.06220360310433417
2017-05,Inv,4,Size,1,-0.09127020817220365
2017-06,Inv,4,Size,1,0.04282529425165522
2016-07,Inv,5,Size,1,-0.01728108630583057
2016-08,Inv,5,Size,1,0.058271691603974315
2016-09,Inv,5,Size,1,0.011349293964688173
2016-10,Inv,5,Size,1,0.049193803341721305
2016-11,Inv,5,Size,1,0.027582591674241607
2016-12,Inv,5,Size,1,-0.04378896450211277
2017-01,Inv,5,Size,1,-0.05801111963318896
2017-02,Inv,5,Size,1,0.05714545945354344
2017-03,Inv,5,Size,1,-0.023695200678098396
2017-04,Inv,5,Size,1,-0.0671985081245899
2017-05,Inv,5,Size,1,-0.0935832656845407
2017-06,Inv,5,Size,1,0.02233355083424829
2016-07,Inv,1,Size,2,-0.0031520947730271304
2016-08,Inv,1,Size,2,0.07062122602094918
2016-09,Inv,1,Size,2,0.030931573138676585
2016-10,Inv,1,Size,2,0.051011306683459594
2016-11,Inv,1,Size,2,0.03283427147152514
2016-12,Inv,1,Size,2,-0.0058962710153649
2017-01,Inv,1,Size,2,-0.030538652116626427
2017-02,Inv,1,Size,2,0.048715257098502385
2017-03,Inv,1,Size,2,-0.037703580145786134
2017-04,Inv,1,Size,2,-0.07201476761859013
2017-05,Inv,1,Size,2,-0.10835469561667721
2017-06,Inv,1,Size,2,0.042627066339129445
2016-07,Inv,2,Size,2,0.00696243355168994
2016-08,Inv,2,Size,2,0.04918189479849125
2016-09,Inv,2,Size,2,-0.0015620674196657194
2016-10,Inv,2,Size,2,0.04006472923921637
2016-11,Inv,2,Size,2,0.03790042898033095
2016-12,Inv,2,Size,2,-0.027911292387749215
2017-01,Inv,2,Size,2,-0.003618457903415696
