date,row_type,row_count,col_type,col_count,ExcessReturn
2017-07,Inv,5,Size,4,0.020905879065449315
2017-08,Inv,5,Size,4,0.026229176890973416
2017-09,Inv,5,Size,4,0.014941853053417848
2017-10,Inv,5,Size,4,-0.004580256119105026
2017-11,Inv,5,Size,4,-0.04421084632461575
2017-12,Inv,5,Size,4,-0.0014374088667789653
2018-01,Inv,5,Size,4,-0.03049788720207027
2017-07,Inv,1,Size,5,0.0506977865823757
2017-08,Inv,1,Size,5,0.04835860526283004
2017-09,Inv,1,Size,5,-0.0022162616145601157
2017-10,Inv,1,Size,5,-0.03291795784364793
2017-11,Inv,1,Size,5,-0.017627834211069667
2017-12,Inv,1,Size,5,-0.028141037607685576
2018-01,Inv,1,Size,5,0.04875701746369498
2017-07,Inv,2,Size,5,0.054600942554784135
2017-08,Inv,2,Size,5,0.0051582046111377745
2017-09,Inv,2,Size,5,-0.002603595660444985
2017-10,Inv,2,Size,5,0.012951593068252493
2017-11,Inv,2,Size,5,0.0020675508139721475
2017-12,Inv,2,Size,5,0.000351271301874015
2018-01,Inv,2,Size,5,0.07543328210806932
2017-07,Inv,3,Size,5,0.05783184848928301
2017-08,Inv,3,Size,5,0.036533489776829756
2017-09,Inv,3,Size,5,-0.007285282541326462
2017-10,Inv,3,Size,5,0.022122727714326492
2017-11,Inv,3,Size,5,-0.00902106563109926
2017-12,Inv,3,Size,5,0.010768281273539048
2018-01,Inv,3,Size,5,0.09787878776967003
2017-07,Inv,4,Size,5,0.03294927187270135
2017-08,Inv,4,Size,5,0.006330683018765197
2017-09,Inv,4,Size,5,0.010267897324607558
2017-10,Inv,4,Size,5,0.05575225879425242
2017-11,Inv,4,Size,5,0.009011522613593384
2017-12,Inv,4,Size,5,0.009883873963303738
2018-01,Inv,4,Size,5,0.06408973696798054
2017-07,Inv,5,Size,5,-4.6087653450525224e-05
2017-08,Inv,5,Size,5,0.01564252579279038
2017-09,Inv,5,Size,5,0.03742658300993819
2017-10,Inv,5,Size,5,0.09221305025380692
2017-11,Inv,5,Size,5,-0.038319604614384065
2017-12,Inv,5,Size,5,0.019108895603632395
2018-01,Inv,5,Size,5,0.04937319151851962
