date,row_type,row_count,col_type,col_count,ExcessReturn
2017-04,BM,1,Size,2,-0.09728240829954865
2017-05,BM,1,Size,2,-0.10768662705869234
2017-06,BM,1,Size,2,0.03590905248578331
2016-07,BM,2,Size,2,0.0028610408930461037
2016-08,BM,2,Size,2,0.061435232018106585
2016-09,BM,2,Size,2,0.02592310449637556
2016-10,BM,2,Size,2,0.027035719716822827
2016-11,BM,2,Size,2,0.030069231926548524
2016-12,BM,2,Size,2,-0.042963370241124246
2017-01,BM,2,Size,2,-0.026727766649260038
2017-02,BM,2,Size,2,0.02861332196007369
2017-03,BM,2,Size,2,-0.03321416243048584
2017-04,BM,2,Size,2,-0.07455719122992145
2017-05,BM,2,Size,2,-0.09644564280116538
2017-06,BM,2,Size,2,0.04035462089127833
2016-07,BM,3,Size,2,-0.016807470173465084
2016-08,BM,3,Size,2,0.04364004211253307
2016-09,BM,3,Size,2,-0.0020009032027402205
2016-10,BM,3,Size,2,0.03827629543731303
2016-11,BM,3,Size,2,0.0333459740598717
2016-12,BM,3,Size,2,-0.021898605860433604
2017-01,BM,3,Size,2,-0.029164413461288265
2017-02,BM,3,Size,2,0.04227630849218935
2017-03,BM,3,Size,2,-0.04211671288159476
2017-04,BM,3,Size,2,-0.08297490297573024
2017-05,BM,3,Size,2,-0.08393944426251145
2017-06,BM,3,Size,2,0.031157116485332544
2016-07,BM,4,Size,2,0.011781535955422931
2016-08,BM,4,Size,2,0.05659199448969335
2016-09,BM,4,Size,2,0.00576926147406462
2016-10,BM,4,Size,2,0.04228303057889746
2016-11,BM,4,Size,2,0.03041736590872153
2016-12,BM,4,Size,2,-0.028416373952505205
2017-01,BM,4,Size,2,-0.007265749648888168
2017-02,BM,4,Size,2,0.05354240416945712
2017-03,BM,4,Size,2,-0.0094270648487972
2017-04,BM,4,Size,2,-0.0437595361647484
2017-05,BM,4,Size,2,-0.0742960002480218
2017-06,BM,4,Size,2,0.044338318679875637
2016-07,BM,5,Size,2,0.027674476496455325
2016-08,BM,5,Size,2,0.06209106946841482
2016-09,BM,5,Size,2,-0.006047941955042993
2016-10,BM,5,Size,2,0.04098617584315815
2016-11,BM,5,Size,2,0.02660142856054242
2016-12,BM,5,Size,2,-0.008701801429685232
2017-01,BM,5,Size,2,-0.010304160249167808
2017-02,BM,5,Size,2,0.06361310957973165
2017-03,BM,5,Size,2,-0.026508250820647734
2017-04,BM,5,Size,2,-0.038439705552814986
2017-05,BM,5,Size,2,-0.09856579846757864
2017-06,BM,5,Size,2,0.062437325413035254
2016-07,BM,1,Size,3,-0.013373809624316165
2016-08,BM,1,Size,3,0.025840967193944662
2016-09,BM,1,Size,3,-0.028069279980877812
2016-10,BM,1,Size,3,0.02182918682813126
2016-11,BM,1,Size,3,0.00730437629462456
2016-12,BM,1,Size,3,-0.05624855791046274
2017-01,BM,1,Size,3,-0.03527954624677776
2017-02,BM,1,Size,3,0.04232254128504405
2017-03,BM,1,Size,3,-0.03095812244730734
2017-04,BM,1,Size,3,-0.07431700445842072
2017-05,BM,1,Size,3,-0.09735546604298972
2017-06,BM,1,Size,3,0.04105837401826179
2016-07,BM,2,Size,3,-0.007449661640653682
2016-08,BM,2,Size,3,0.05658696151961619
2016-09,BM,2,Size,3,-0.036526889729489156
2016-10,BM,2,Size,3,0.02254949644143255
2016-11,BM,2,Size,3,0.0011274043765590607
2016-12,BM,2,Size,3,-0.06886200979368719
2017-01,BM,2,Size,3,-0.029131573290100875
2017-02,BM,2,Size,3,0.03141619875903697
2017-03,BM,2,Size,3,-0.035531947491587015
2017-04,BM,2,Size,3,-0.07167480188426145
2017-05,BM,2,Size,3,-0.08816734346170368
2017-06,BM,2,Size,3,0.033543088682866734
2016-07,BM,3,Size,3,0.004587296350071444
2016-08,BM,3,Size,3,0.0419566965009502
2016-09,BM,3,Size,3,-0.010860552740573515
2016-10,BM,3,Size,3,0.04432829267352455
2016-11,BM,3,Size,3,0.010618946524209435
2016-12,BM,3,Size,3,-0.051794283637662364
2017-01,BM,3,Size,3,-0.015497092002136541
2017-02,BM,3,Size,3,0.0437175240560695
2017-03,BM,3,Size,3,-0.022019331256118095
2017-04,BM,3,Size,3,-0.05133758112210089
2017-05,BM,3,Size,3,-0.06292575149491815
2017-06,BM,3,Size,3,0.049724335067965975
2016-07,BM,4,Size,3,0.013318083737327279
2016-08,BM,4,Size,3,0.050764994155953404
2016-09,BM,4,Size,3,-0.0056475138387178875
2016-10,BM,4,Size,3,0.03429566284204977
2016-11,BM,4,Size,3,0.017303065564461827
2016-12,BM,4,Size,3,-0.027618999996260173
2017-01,BM,4,Size,3,-0.007019603330659534
2017-02,BM,4,Size,3,0.03908089979530015
2017-03,BM,4,Size,3,-0.004263111682679211
2017-04,BM,4,Size,3,-0.06469941069920733
2017-05,BM,4,Size,3,-0.06279139619584644
2017-06,BM,4,Size,3,0.0456373856981686
2016-07,BM,5,Size,3,0.016742020418570445
2016-08,BM,5,Size,3,0.04200830429462183
2016-09,BM,5,Size,3,0.007296871052558536
2016-10,BM,5,Size,3,0.02215397845951139
2016-11,BM,5,Size,3,0.029789783473103792
2016-12,BM,5,Size,3,-0.008846013186010866
2017-01,BM,5,Size,3,0.006440650330194034
2017-02,BM,5,Size,3,0.039322512407425965
2017-03,BM,5,Size,3,-0.02480343243727964
2017-04,BM,5,Size,3,-0.05154847604796299
2017-05,BM,5,Size,3,-0.04881728407678032
2017-06,BM,5,Size,3,0.05548905422833992
2016-07,BM,1,Size,4,-0.03586791542075261
2016-08,BM,1,Size,4,0.016615563700025412
2016-09,BM,1,Size,4,-0.040168671845737206
2016-10,BM,1,Size,4,0.03376761156210899
2016-11,BM,1,Size,4,-0.003554345354000308
2016-12,BM,1,Size,4,-0.07197894512362789
2017-01,BM,1,Size,4,-0.02685851748213034
2017-02,BM,1,Size,4,0.03404988570138366
2017-03,BM,1,Size,4,-0.029614983614983055
2017-04,BM,1,Size,4,-0.07872964227305856
2017-05,BM,1,Size,4,-0.08722749255613294
2017-06,BM,1,Size,4,0.05901511277392767
2016-07,BM,2,Size,4,0.0075971796939619095
2016-08,BM,2,Size,4,0.0384249161975788
2016-09,BM,2,Size,4,-0.024771536444528043
2016-10,BM,2,Size,4,0.016396779278685478
2016-11,BM,2,Size,4,0.008240316622965848
2016-12,BM,2,Size,4,-0.0500611008430191
2017-01,BM,2,Size,4,-0.028592675584913387
2017-02,BM,2,Size,4,0.04142579769334826
2017-03,BM,2,Size,4,-0.028446327747587083
2017-04,BM,2,Size,4,-0.03849708044283721
2017-05,BM,2,Size,4,-0.07645961402557883
2017-06,BM,2,Size,4,0.0459247653559759
2016-07,BM,3,Size,4,-0.009749709737777331
2016-08,BM,3,Size,4,0.053602228373156764
2016-09,BM,3,Size,4,-0.036822036787962344
2016-10,BM,3,Size,4,0.01781096165478003
2016-11,BM,3,Size,4,0.009854974849128832
2016-12,BM,3,Size,4,-0.051390459381813455
2017-01,BM,3,Size,4,-0.013452173143932723
2017-02,BM,3,Size,4,0.030824919005322807
2017-03,BM,3,Size,4,0.006571743316464974
2017-04,BM,3,Size,4,-0.045244505059016754
2017-05,BM,3,Size,4,-0.07508748716120058
2017-06,BM,3,Size,4,0.05655784606188951
2016-07,BM,4,Size,4,0.036119616537945064
2016-08,BM,4,Size,4,0.03230510117559619
2016-09,BM,4,Size,4,-0.025521490170391535
2016-10,BM,4,Size,4,0.02493826551988862
2016-11,BM,4,Size,4,0.033210401429982765
2016-12,BM,4,Size,4,-0.05019441402567975
2017-01,BM,4,Size,4,-0.0015054154444988901
2017-02,BM,4,Size,4,0.04478819171697139
2017-03,BM,4,Size,4,-0.01656969172282619
2017-04,BM,4,Size,4,-0.01905002634743065
2017-05,BM,4,Size,4,-0.07625080193011348
2017-06,BM,4,Size,4,0.058453096335327304
2016-07,BM,5,Size,4,0.03368866389682091
2016-08,BM,5,Size,4,0.04042864296131908
2016-09,BM,5,Size,4,-0.0007260624280879898
2016-10,BM,5,Size,4,0.03029043860001062
2016-11,BM,5,Size,4,0.03263965986534612
2016-12,BM,5,Size,4,-0.034335862403305745
2017-01,BM,5,Size,4,0.020434157144895645
2017-02,BM,5,Size,4,0.04975861586930303
2017-03,BM,5,Size,4,-0.020999588392139078
2017-04,BM,5,Size,4,-0.020272444842127126
2017-05,BM,5,Size,4,-0.05594257130766052
2017-06,BM,5,Size,4,0.06155079912158338
2016-07,BM,1,Size,5,-0.00656211775734142
2016-08,BM,1,Size,5,0.019936949704667535
2016-09,BM,1,Size,5,-0.030296192000040318
2016-10,BM,1,Size,5,0.023787466831745905
2016-11,BM,1,Size,5,0.00907108185933095
2016-12,BM,1,Size,5,-0.06819686723931025
2017-01,BM,1,Size,5,-0.012102046698394271
2017-02,BM,1,Size,5,0.021289155608745745
2017-03,BM,1,Size,5,-0.005197549828158973
2017-04,BM,1,Size,5,-0.03162136671894875
2017-05,BM,1,Size,5,-0.0668290731237862
2017-06,BM,1,Size,5,0.07170200207879764
2016-07,BM,2,Size,5,0.04344102759209969
2016-08,BM,2,Size,5,0.021830812413490327
2016-09,BM,2,Size,5,-0.02015813847442438
2016-10,BM,2,Size,5,0.026482276581203362
2016-11,BM,2,Size,5,0.01680823555537762
2016-12,BM,2,Size,5,-0.0299637754398725
2017-01,BM,2,Size,5,0.010635559859914365
2017-02,BM,2,Size,5,0.037779419878380634
2017-03,BM,2,Size,5,0.04689946507571186
2017-04,BM,2,Size,5,-0.004526787370093736
2017-05,BM,2,Size,5,0.003351175040073193
2017-06,BM,2,Size,5,0.08040288252676116
2016-07,BM,3,Size,5,0.030154419272540228
2016-08,BM,3,Size,5,0.022465965011560573
2016-09,BM,3,Size,5,-0.034559938218930844
2016-10,BM,3,Size,5,0.03274942051536095
2016-11,BM,3,Size,5,0.023094814613434527
2016-12,BM,3,Size,5,-0.05899250920481217
2017-01,BM,3,Size,5,0.005594676897510764
2017-02,BM,3,Size,5,0.03987428610002561
2017-03,BM,3,Size,5,-0.013104543873112943
2017-04,BM,3,Size,5,-0.02968792087946219
2017-05,BM,3,Size,5,-0.0607990095638088
2017-06,BM,3,Size,5,0.06440770211880638
2016-07,BM,4,Size,5,0.03623577163778938
2016-08,BM,4,Size,5,0.030354476971998393
2016-09,BM,4,Size,5,-0.03359447430243277
2016-10,BM,4,Size,5,0.023969341511367776
2016-11,BM,4,Size,5,0.08516694007549001
2016-12,BM,4,Size,5,-0.06663658170112255
2017-01,BM,4,Size,5,0.022824312090477347
2017-02,BM,4,Size,5,0.03368564585640712
2017-03,BM,4,Size,5,-0.016565331891525505
2017-04,BM,4,Size,5,0.00024807393457139523
2017-05,BM,4,Size,5,-0.002347339570277401
2017-06,BM,4,Size,5,0.027447702600961174
2016-07,BM,5,Size,5,0.033472851668822724
2016-08,BM,5,Size,5,0.04241595129430891
2016-09,BM,5,Size,5,-0.026697889319419646
2016-10,BM,5,Size,5,0.02769938995628013
2016-11,BM,5,Size,5,0.060024165860699634
2016-12,BM,5,Size,5,-0.03808457657528529
2017-01,BM,5,Size,5,0.04740155786895436
2017-02,BM,5,Size,5,0.007086238759231395
2017-03,BM,5,Size,5,-0.004628130538832723
2017-04,BM,5,Size,5,-0.006045206778686533
2017-05,BM,5,Size,5,0.03607602762231449
2017-06,BM,5,Size,5,0.0224327563991757
